25.11.2020	15:00:00	850.066	859.289	840.671	844.99	853.677	857.664	868.296	895.026	849.608	865.878	864.107	856.682	867.672	872.971	893.825	867.553	192	172.8	22.4354	0	0.990829	0	0	40.2756	81	0.758	0	0	0	0	0	0	0	0	471	470.225	0	0	0	0	2049	1991.18	0	0	0	0	0	60.1199	15.5297	10.8547	0.115589	-0.314356	-0.35287	0.00865513	12.8582	3	3	1	0	0	0	1	0	END SAMPLE ON	
25.11.2020	15:00:01	850.066	858.992	840.671	845.089	853.677	857.664	868.296	895.125	849.608	865.978	864.107	856.682	867.771	872.971	893.726	867.453	192	172.8	22.4354	0	0.990829	0	0	40.2756	81	0.758	0	0	0	0	0	0	0	0	471	470.073	0	0	0	0	2049	1990.42	0	0	0	0	0	60.1352	15.5126	10.8642	0.115589	-0.313555	-0.305185	0.00896031	12.8887	3	3	1	0	0	0	1	0	END SAMPLE ON	
25.11.2020	15:00:02	849.967	858.992	840.671	845.089	853.677	857.664	868.296	895.026	849.608	865.978	864.107	856.682	867.672	872.971	893.825	867.553	192	172.8	22.4354	0	0.992654	0	0	40.2756	81	0.758	0	0	0	0	0	0	0	0	471	470.225	0	0	0	0	2049	1987.75	0	0	0	0	0	60.139	15.504	10.8671	0.111774	-0.311953	-0.305185	0.0091129	12.8887	3	3	1	0	0	0	1	0	END SAMPLE ON	
25.11.2020	15:00:03	849.768	858.793	840.671	844.99	853.677	857.664	868.296	895.026	849.608	865.878	864.107	856.682	867.771	872.971	893.726	867.354	192	172.8	22.4354	0	0.992654	0	0	40.2756	81	0.758	0	0	0	0	0	0	0	0	471	470.073	0	0	0	0	2049	1990.04	0	0	0	0	0	60.1543	15.4916	10.8766	0.113681	-0.311953	-0.35287	0.00896031	12.8887	3	3	1	0	0	0	1	0	END SAMPLE ON	
25.11.2020	15:00:05	849.867	858.892	840.671	845.089	853.677	857.664	868.296	895.026	849.608	865.878	864.107	856.682	867.672	872.971	893.726	867.553	192	172.8	22.4354	0	0.991438	0	0	40.3061	81	0.758	0	0	0	0	0	0	0	0	471	470.073	0	0	0	0	2049	1990.42	0	0	0	0	0	60.1733	15.483	10.8833	0.117496	-0.311151	-0.305185	0.00903661	12.8887	3	3	1	0	0	0	1	0	END SAMPLE ON	
25.11.2020	15:00:06	849.967	858.992	840.671	844.99	853.677	857.763	868.296	895.026	849.608	865.878	864.107	856.682	867.771	872.971	893.825	867.553	192	172.8	22.4354	0	0.992046	0	0	40.2451	81	0.759	0	0	0	0	0	0	0	0	471	470.378	0	0	0	0	2049	1996.14	0	0	0	0	0	60.1772	15.4668	10.89	0.117496	-0.31035	-0.35287	0.00896031	12.8582	3	3	1	0	0	0	1	0	END SAMPLE ON	
25.11.2020	15:00:07	850.066	859.091	840.671	844.99	853.677	857.664	868.296	895.026	849.608	865.978	864.107	856.682	867.771	872.971	893.924	867.652	191.8	172.7	22.4354	0	0.991438	0	0	40.2756	81	0.759	0	0	0	0	0	0	0	0	471	470.225	0	0	0	0	2049	1994.99	0	0	0	0	0	60.1886	15.4592	10.8938	0.115589	-0.315157	-0.35287	0.0091129	12.8887	3	3	1	0	0	0	1	0	END SAMPLE ON	
25.11.2020	15:00:08	850.066	859.289	840.671	845.089	853.677	857.664	868.296	895.026	849.608	865.978	864.107	856.682	867.771	873.07	893.924	867.652	192	172.8	22.4354	0	0.992046	0	0	40.3061	81	0.759	0	0	0	0	0	0	0	0	471	470.073	0	0	0	0	2049	1987.75	0	0	0	0	0	60.2039	15.4468	10.9081	0.121311	-0.314356	-0.35287	0.00888401	12.9231	3	3	1	0	0	0	1	0	END SAMPLE ON	
25.11.2020	15:00:10	850.066	859.19	840.671	844.99	853.677	857.664	868.296	895.026	849.608	865.978	864.107	856.682	867.672	873.07	893.825	867.453	191.8	172.7	22.4354	0	0.992654	0	0	40.2756	81	0.759	0	0	0	0	0	0	0	0	471	470.073	0	0	0	0	2049	1988.51	0	0	0	0	0	60.2268	15.4267	10.9224	0.123218	-0.31756	-0.35287	0.00896031	12.8887	3	3	1	0	0	0	1	0	END SAMPLE ON	
25.11.2020	15:00:11	850.166	859.389	840.671	845.089	853.677	857.763	868.296	895.026	849.608	865.978	864.107	856.682	867.771	873.07	893.924	867.652	192	172.7	22.4354	0	0.992046	0	0	40.2756	81	0.759	0	0	0	0	0	0	0	0	471	470.225	0	0	0	0	2049	1988.51	0	0	0	0	0	60.2306	15.4019	10.931	0.121311	-0.31756	-0.305185	0.00903661	12.8887	3	3	1	0	0	0	1	0	END SAMPLE ON	
25.11.2020	15:00:12	850.066	859.19	840.671	844.99	853.677	857.664	868.296	895.026	849.608	865.978	864.107	856.682	867.771	873.07	893.924	867.453	191.8	172.7	22.4354	0	0.993263	0	0	40.2451	81	0.759	0	0	0	0	0	0	0	0	471	470.225	0	0	0	0	2049	1986.98	0	0	0	0	0	60.2382	15.3991	10.9367	0.127033	-0.315157	-0.35287	0.00896031	12.8582	3	3	1	0	0	0	1	0	END SAMPLE ON	
25.11.2020	15:00:13	849.967	859.091	840.671	845.089	853.677	857.664	868.296	895.026	849.608	865.978	864.107	856.682	867.672	872.971	893.825	867.453	191.8	172.7	22.4354	0	0.992654	0	0	40.2451	81	0.759	0	0	0	0	0	0	0	0	471	470.073	0	0	0	0	2049	1988.13	0	0	0	0	0	60.2382	15.3953	10.9453	0.119404	-0.315958	-0.35287	0.0091129	12.8582	3	3	1	0	0	0	1	0	END SAMPLE ON	
